company name,ticker,sector,year,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,topic_96,topic_97,topic_98,topic_99
J.M. Smucker Company (The),SJM,Consumer Staples,2019,0.049160209,0.000930655,0.009448134,0.034681539,0.000737672,0.000933588,0.001485467,0.000885291,0.000755129,0.001070889,0.016474432,0.000721928,0.026864713,0.003036093,0.000696052,0.000793909,0.001104968,0.001063774,0.000758686,0.000793507,0.001738485,0.000942007,0.001072667,0.000701558,0.001005605,0.014896098,0.002943689,0.000953894,0.000840293,0.000991892,0.014638822,0.002000951,0.00072416,0.000669055,0.000850623,0.000787133,0.237844193,0.000699826,0.000890665,0.003326183,0.000971338,0.001079557,0.000660248,0.00082942,0.000812994,0.00081247,0.000681823,0.000730996,0.000991268,0.001318211,0.000685937,0.000703773,0.000737627,0.023823178,0.000919951,0.000760222,0.001013536,0.015736164,0.001158968,0.000635061,0.000752934,0.000689648,0.000809669,0.005993947,0.000714428,0.034447218,0.003019698,0.000898885,0.000840648,0.279260014,0.003280163,0.000824758,0.000819353,0.001089288,0.000815547,0.000819902,0.0008896,0.005113902,0.000696445,0.000758369,0.000862113,0.000704555,0.000828932,0.000672455,0.00096901,0.007784422,0.054343125,0.000921335,0.000783548,0.075692529,0.001960362,0.00073924,0.00071543,0.000647076,0.000737521,0.000747233,0.000800181,0.001160919,0.000736356,0.009682071
Hormel Foods,HRL,Consumer Staples,2017,0.22386068,0.001302697,0.001244222,0.00119325,0.001075594,0.007208282,0.001102934,0.000889506,0.000884895,0.000919081,0.001124462,0.000835028,0.020476029,0.001115248,0.001006007,0.000875937,0.061901982,0.00138564,0.000980848,0.001596869,0.001016028,0.002505139,0.00129436,0.000918793,0.000976611,0.001654584,0.00771638,0.001789538,0.000949795,0.001349091,0.006964473,0.000811616,0.000954472,0.000906978,0.001230102,0.000965069,0.049179382,0.001032112,0.0013046,0.001490373,0.001196143,0.001014056,0.000777871,0.000919901,0.001178647,0.00092321,0.0031655,0.00834315,0.040561369,0.00092601,0.000894029,0.000859399,0.000977567,0.002092022,0.001050269,0.004383229,0.005232205,0.031200586,0.000922534,0.0007918,0.003472979,0.002030582,0.001186811,0.057229481,0.001047417,0.001116472,0.001144438,0.00085026,0.00152583,0.096673606,0.001405917,0.001197493,0.001097363,0.001782204,0.000887349,0.048068675,0.003115977,0.029972244,0.011993247,0.000925684,0.031952663,0.000859583,0.000983104,0.00076408,0.000968266,0.001040323,0.063676734,0.001075292,0.001004273,0.019447895,0.0329911,0.001197313,0.000847951,0.004089528,0.008324293,0.000943682,0.036550696,0.000964296,0.000897907,0.001298817
Colgate-Palmolive,CL,Consumer Staples,2016,0.000820042,0.000776209,0.000893486,0.000694494,0.00085331,0.000671566,0.052563887,0.000743702,0.000949913,0.000812206,0.010009906,0.00079469,0.024546297,0.000714228,0.002676744,0.022489685,0.000680602,0.022947002,0.000637877,0.004033742,0.000645911,0.001611536,0.001146335,0.000604753,0.000652861,0.001031392,0.000681363,0.001044894,0.000758889,0.000839929,0.006687461,0.000594899,0.000660019,0.000617293,0.000815474,0.000680833,0.001182201,0.001145551,0.00093595,0.001611109,0.001408967,0.001260804,0.000563732,0.000853027,0.013411162,0.000826619,0.029345241,0.000694145,0.048572793,0.000712637,0.001120687,0.001163691,0.000638932,0.004070535,0.001209852,0.000688361,0.000891675,0.004221053,0.000754452,0.007134798,0.002574423,0.003383565,0.000760319,0.00173574,0.000821602,0.000700449,0.000816849,0.000737326,0.006405824,0.528687768,0.001310224,0.000794986,0.000811987,0.016404004,0.000853354,0.000907809,0.000647963,0.000516581,0.001150847,0.006900371,0.001424503,0.000607407,0.000973933,0.000606786,0.001328193,0.001910341,0.000639675,0.035211128,0.000718311,0.000629254,0.002870683,0.005718082,0.002765279,0.003786647,0.002372282,0.000735819,0.000920843,0.053512628,0.000708218,0.012836592
Tyson Foods,TSN,Consumer Staples,2023,0.001390343,0.001335002,0.001272579,0.001464109,0.000929948,0.001576508,0.000918978,0.001220629,0.001418429,0.001105897,0.000890193,0.000881491,0.039460581,0.001034303,0.000826116,0.000799316,0.044999199,0.001075066,0.019416603,0.022326705,0.000944287,0.001521248,0.0017577,0.00089524,0.000940941,0.001394547,0.001114777,0.000907326,0.001243109,0.001032247,0.001030573,0.00132273,0.001072185,0.000853658,0.029100842,0.001005783,0.320424545,0.00089795,0.001144718,0.001486263,0.001092724,0.00354481,0.000895588,0.026336707,0.035803425,0.001001596,0.000787647,0.000842755,0.001034367,0.007010458,0.000879714,0.000919168,0.000859654,0.012263098,0.000928029,0.001230639,0.001231827,0.005172943,0.008148431,0.000819153,0.001707325,0.000877731,0.00112649,0.111643542,0.001073274,0.001393121,0.000878294,0.001601417,0.001166768,0.005768519,0.001224922,0.025594615,0.001193943,0.000934384,0.001101766,0.001086407,0.000909695,0.012240175,0.000856261,0.001037861,0.000961133,0.000804772,0.000942911,0.000778342,0.003383128,0.000886428,0.061113645,0.000991071,0.008224424,0.043933582,0.000930895,0.004926388,0.000844955,0.003522606,0.000878866,0.000881824,0.001104414,0.000926673,0.00085861,0.064453425
Dollar Tree,DLTR,Consumer Staples,2020,0.001039182,0.001103049,0.000687476,0.000863434,0.000836065,0.000802764,0.000675261,0.001056881,0.000903502,0.005505365,0.000849455,0.000708138,0.031088165,0.000845112,0.000759185,0.000708687,0.000811926,0.000952636,0.000949757,0.000807062,0.01895126,0.000942482,0.000790836,0.000897153,0.000909811,0.000761197,0.035129431,0.000765442,0.003511067,0.000747223,0.006859648,0.00071619,0.00077471,0.000782318,0.000759587,0.000768904,0.039237175,0.00068802,0.000714922,0.004233362,0.001320772,0.016659185,0.00069599,0.00125852,0.000760059,0.000702265,0.000684152,0.000676283,0.004464006,0.00344373,0.000681001,0.000689946,0.002698691,0.000895564,0.000750613,0.000703268,0.000724365,0.000728759,0.001159437,0.000656366,0.000712547,0.00064811,0.000738209,0.000900243,0.000730864,0.000826259,0.005092246,0.01275913,0.000896771,0.000950601,0.002090145,0.000811169,0.000763801,0.061040427,0.001113976,0.04700576,0.000741395,0.003046393,0.000651927,0.000675137,0.000872801,0.000629794,0.000858313,0.00183824,0.000773485,0.00089441,0.005143738,0.001090022,0.000669812,0.050120566,0.551002952,0.000842009,0.000664393,0.020055724,0.000670665,0.00079044,0.001216911,0.001870213,0.005761625,0.000791963
Kraft Heinz,KHC,Consumer Staples,2019,0.057847658,0.00485747,0.053775859,0.001045408,0.001013526,0.001393809,0.000884682,0.001231261,0.000839407,0.001003894,0.001074638,0.000847227,0.028847436,0.000962753,0.00189142,0.00086232,0.000944683,0.001347912,0.000892586,0.001025625,0.003752966,0.000914581,0.001051433,0.000820491,0.000970569,0.001385212,0.00093294,0.001084406,0.000936002,0.001563083,0.000938994,0.067349039,0.000908441,0.000794473,0.001082931,0.000933452,0.063683606,0.000891731,0.001002187,0.009217195,0.001241033,0.001058226,0.001047698,0.00091887,0.001136451,0.000861298,0.002739786,0.000897842,0.000836146,0.004110534,0.000840233,0.001056008,0.000963715,0.022074042,0.029525479,0.001062178,0.001488233,0.001007954,0.019069341,0.00936583,0.000896037,0.000742869,0.000933519,0.101822009,0.001130027,0.001770726,0.001390679,0.000939341,0.030649286,0.196931511,0.000869611,0.000929415,0.001113864,0.000843333,0.000839768,0.001003519,0.000896581,0.010577943,0.000769724,0.000913379,0.001819042,0.000777577,0.001482837,0.013455969,0.003986444,0.000857412,0.018591241,0.011061316,0.000883496,0.000935377,0.000902832,0.007322957,0.000838771,0.000811283,0.011508315,0.000876753,0.089345041,0.001011812,0.000837821,0.05262636
EstâˆšÂ©e Lauder Companies (The),EL,Consumer Staples,2019,0.008807774,0.000588771,0.002757777,0.013411762,0.000510174,0.000555106,0.000530937,0.000635268,0.00049984,0.000484721,0.000493984,0.000477802,0.000491267,0.000529513,0.001752188,0.012662993,0.000568521,0.000596879,0.000586809,0.005206283,0.000621265,0.00061121,0.000549291,0.000538053,0.000527953,0.430466932,0.000833189,0.001432172,0.056570921,0.000607255,0.002372682,0.000473992,0.003688471,0.000565899,0.000657895,0.00062061,0.062030852,0.000523281,0.001050858,0.005003102,0.020290149,0.001278549,0.000512689,0.000520682,0.000502713,0.000702116,0.000451666,0.000643746,0.000576993,0.000518338,0.000576488,0.000507334,0.00052799,0.000991182,0.000620399,0.000546659,0.018399638,0.000706643,0.00114867,0.003551756,0.000991349,0.000490386,0.000698098,0.004575601,0.000488772,0.000734482,0.000490312,0.000550608,0.000534916,0.121917822,0.000617993,0.000529764,0.000581403,0.001466251,0.00070921,0.000535824,0.001395322,0.022829167,0.003495014,0.000512792,0.012679524,0.000509477,0.000586729,0.01924832,0.000779698,0.000517238,0.00048991,0.0751669,0.000499126,0.029425278,0.001432821,0.000508967,0.001994259,0.00045651,0.000836621,0.001703404,0.000533974,0.000510394,0.0004979,0.012009215
Kraft Heinz,KHC,Consumer Staples,2021,0.002470109,0.001960769,0.001634998,0.028358547,0.001990572,0.002195495,0.00958562,0.002122447,0.002049494,0.003007736,0.002677978,0.001660264,0.028862868,0.001763243,0.001784106,0.001563033,0.002559443,0.002358029,0.00186771,0.002366506,0.001671219,0.001728327,0.002142712,0.001615792,0.001742185,0.001899046,0.001588367,0.002617741,0.002346837,0.001922454,0.001728235,0.006842559,0.001600302,0.001658554,0.001710136,0.002353316,0.00409714,0.00242314,0.002519125,0.001891867,0.001614088,0.002188663,0.006935924,0.00232401,0.00192557,0.00171701,0.001639042,0.001563627,0.011206983,0.002081762,0.001869604,0.001637868,0.001621712,0.001717219,0.001798125,0.00170618,0.001745382,0.01206789,0.001867581,0.001487546,0.014055116,0.001501426,0.002548268,0.044443015,0.002682506,0.001799278,0.001678208,0.001807066,0.169580877,0.164444419,0.001822352,0.00178889,0.004752508,0.003055855,0.002033592,0.003464589,0.001822767,0.015261066,0.001571491,0.002252115,0.001813529,0.00692037,0.001665714,0.001484844,0.002972579,0.001842222,0.017340866,0.291806811,0.001826259,0.001604417,0.001667276,0.001809997,0.001644777,0.001756119,0.001791382,0.001533059,0.00305829,0.001591579,0.001611855,0.00223884
Kimberly-Clark,KMB,Consumer Staples,2015,0.021501075,0.000815466,0.000774494,0.000938326,0.000720366,0.000776879,0.045688572,0.001989774,0.000804447,0.000804904,0.000788677,0.0006985,0.002381755,0.000901096,0.002067055,0.04426802,0.015186807,0.002058609,0.001064616,0.009191414,0.000883583,0.001042826,0.001412837,0.000731433,0.00082524,0.000853889,0.000813658,0.000703876,0.000725657,0.000907262,0.000754499,0.00073239,0.000774613,0.000824348,0.002261714,0.00086329,0.000901851,0.000792844,0.007203077,0.001565232,0.029696146,0.004970671,0.000993402,0.00079262,0.005249427,0.000767106,0.000729539,0.00269221,0.145678319,0.000760734,0.01059192,0.000815841,0.000735042,0.001328051,0.000814876,0.000785941,0.000744796,0.03297959,0.00104504,0.027956461,0.042429691,0.001255036,0.000892515,0.001075853,0.000826257,0.014320428,0.002022418,0.000883731,0.002609771,0.277717815,0.002007801,0.000872834,0.000896379,0.000960043,0.001054263,0.000853378,0.002624028,0.000964541,0.000759842,0.000746357,0.022286148,0.000734447,0.000825298,0.000801335,0.001217988,0.000707647,0.000812005,0.123569566,0.000682936,0.000751594,0.001217688,0.00073683,0.002414341,0.006763925,0.000680899,0.000807332,0.001013607,0.000863166,0.000746974,0.027470599
Kimberly-Clark,KMB,Consumer Staples,2021,0.031938928,0.000914102,0.005288075,0.001024634,0.000882213,0.001021241,0.018520524,0.000916456,0.000956785,0.003602778,0.000949354,0.000844459,0.058618474,0.001003945,0.000884039,0.028878796,0.001352257,0.013185128,0.000840353,0.001065267,0.000856866,0.013674436,0.001575731,0.000850302,0.000827175,0.001235936,0.000933504,0.000836454,0.007869956,0.00107037,0.00090134,0.000860588,0.000863828,0.000794602,0.001863942,0.000874222,0.001047926,0.001173418,0.000913391,0.00094667,0.001308881,0.002549847,0.001239726,0.000884895,0.000932298,0.003413117,0.000814637,0.000835381,0.035996769,0.000890116,0.000970011,0.006759467,0.000840779,0.001022148,0.000946245,0.000917679,0.001003159,0.058674812,0.000894015,0.00237299,0.002250415,0.001076346,0.001076539,0.068664082,0.109797763,0.005882406,0.001277835,0.001100133,0.151925557,0.228891071,0.000906249,0.00219112,0.001270438,0.001211398,0.001830041,0.004181911,0.000848711,0.001559536,0.000897116,0.000907689,0.007122162,0.000876927,0.011178388,0.001024674,0.001112916,0.000818147,0.000907292,0.00965715,0.000866625,0.000948943,0.000822544,0.000906684,0.000925749,0.010446421,0.00081043,0.001546954,0.001135165,0.0008665,0.000848442,0.023506095
PepsiCo,PEP,Consumer Staples,2024,0.00212545,0.001851165,0.001674563,0.001513359,0.001742079,0.047885515,0.002481587,0.011351018,0.001625683,0.001462107,0.052194391,0.001348356,0.016070536,0.001778048,0.001754822,0.001508156,0.001616376,0.025555426,0.001804114,0.065482427,0.00158264,0.001475701,0.002005339,0.001417013,0.001517257,0.002225775,0.002387828,0.002161744,0.001632304,0.032552008,0.010716467,0.001430581,0.003199648,0.001408693,0.028080847,0.001758501,0.001659406,0.001498782,0.002884648,0.024376385,0.001526929,0.002366018,0.005127617,0.001848139,0.002007344,0.002064667,0.001390414,0.001413544,0.019153881,0.001813777,0.001425978,0.024873116,0.001527049,0.001803216,0.003204659,0.00175292,0.003153373,0.001798503,0.001677465,0.004499856,0.001354681,0.002240606,0.0019216,0.056654056,0.001541942,0.001651264,0.001655428,0.001891976,0.002723387,0.242106138,0.01082179,0.00249708,0.001997637,0.002730546,0.001543932,0.001995197,0.001602244,0.012497996,0.012096663,0.021443988,0.001808111,0.001426428,0.002809835,0.001348312,0.001863744,0.001645253,0.044832621,0.00184977,0.071571435,0.00132384,0.002115844,0.001558044,0.001551789,0.001446471,0.01804083,0.001390859,0.001795382,0.001338703,0.002097586,0.001991787
Hormel Foods,HRL,Consumer Staples,2021,0.056863887,0.02520169,0.000891101,0.000813404,0.000896692,0.001005363,0.0165985,0.000802675,0.00073699,0.020853698,0.004256044,0.00091064,0.006532259,0.000891238,0.005247005,0.000796879,0.0018687,0.000777589,0.001218668,0.001054339,0.000692978,0.000963405,0.002076356,0.000732581,0.000785814,0.001479002,0.000862086,0.000791311,0.000802421,0.001074361,0.000738456,0.002057296,0.006334953,0.000951821,0.000949748,0.000987877,0.213596652,0.004900899,0.006836704,0.000836008,0.00123975,0.001106249,0.000673971,0.000866588,0.000811037,0.000752187,0.000687826,0.000869318,0.000771394,0.00115741,0.000730786,0.000785132,0.000735091,0.00587368,0.000840875,0.000842459,0.001947729,0.068666961,0.003411854,0.009981784,0.000973555,0.001194366,0.000955806,0.097393083,0.010657504,0.003400862,0.000971962,0.000879933,0.017398059,0.012846333,0.001367677,0.001428867,0.000845467,0.000737032,0.000839202,0.125136199,0.006204929,0.01763741,0.002957784,0.00070893,0.00088627,0.010627941,0.000961276,0.001451208,0.000793337,0.000808991,0.099092677,0.000851907,0.000783683,0.028120923,0.034815998,0.000965408,0.000756437,0.007018292,0.000724579,0.000819835,0.001620139,0.000819474,0.002632533,0.001493958
Procter & Gamble,PG,Consumer Staples,2017,0.000762276,0.000707207,0.02352951,0.015884369,0.00045036,0.000463829,0.002271298,0.000414083,0.000408821,0.000538409,0.001716503,0.000423236,0.002957908,0.000466301,0.00060427,0.031554698,0.000461132,0.000640182,0.00112419,0.001301867,0.000410315,0.000461392,0.000725663,0.018923279,0.000432552,0.005421172,0.000410012,0.000702752,0.000412376,0.000813382,0.003549076,0.000366911,0.000458976,0.002189081,0.004768695,0.000476145,0.000568864,0.004835243,0.004500047,0.017955059,0.000527443,0.000563463,0.000422974,0.000425671,0.000431342,0.000443962,0.000383352,0.00052341,0.001137762,0.000416445,0.00038028,0.000414814,0.000397068,0.020697791,0.008085652,0.000513405,0.136334273,0.0004461,0.001658826,0.000425941,0.00047632,0.001356562,0.000663807,0.037241984,0.000397802,0.000712889,0.000409971,0.001221609,0.00056461,0.395830432,0.001019157,0.000505061,0.000487261,0.011557146,0.000724309,0.013321727,0.000392184,0.008895234,0.039097935,0.000396411,0.00824534,0.014925171,0.000491158,0.000517539,0.000464869,0.00049897,0.000523476,0.031834126,0.000440158,0.05300109,0.03157964,0.00147566,0.003050971,0.000468363,0.001962105,0.000499511,0.000538638,0.003503193,0.000486503,0.000529691
Clorox,CLX,Consumer Staples,2014,0.000861097,0.000761361,0.000715644,0.000688731,0.000661632,0.000725268,0.000692635,0.000719622,0.000729607,0.000812474,0.001397603,0.000675935,0.000832923,0.000690458,0.002156321,0.00453564,0.000643229,0.000684614,0.000684337,0.042989348,0.000669444,0.005798919,0.000981608,0.000618191,0.000695085,0.000687696,0.000654259,0.000681393,0.000666022,0.000782227,0.000618889,0.001714098,0.000605498,0.000769928,0.008196708,0.000653373,0.000761799,0.000932519,0.000711716,0.000870195,0.000644777,0.000691803,0.012700895,0.000708434,0.000616223,0.000606873,0.018591563,0.000637679,0.00067723,0.000668246,0.00061955,0.002783748,0.000631778,0.000643683,0.000641731,0.000625233,0.000714516,0.000865081,0.000757302,0.00248585,0.000627554,0.000822913,0.000588589,0.011074437,0.000676225,0.001716862,0.000604854,0.000893648,0.012559523,0.473285245,0.010743597,0.000683121,0.000780633,0.000683141,0.021845987,0.000750774,0.000711314,0.000549167,0.038566739,0.000639971,0.00083864,0.012319127,0.000732111,0.000654858,0.000917581,0.000619606,0.00441113,0.000906659,0.000676183,0.182028526,0.002011696,0.005582804,0.000593896,0.000964067,0.000620589,0.000753728,0.00078859,0.066147288,0.000612173,0.000976214
Kroger,KR,Consumer Staples,2024,0.015290736,0.042206045,0.02175266,0.001111011,0.00088188,0.001098921,0.000759144,0.006262239,0.001018088,0.001006404,0.005379508,0.000733974,0.115425024,0.018197448,0.00078644,0.001143249,0.003677779,0.000913456,0.001098588,0.000962163,0.001178548,0.02281106,0.049766825,0.000729987,0.000902895,0.097109734,0.009047313,0.005777092,0.000881269,0.001259754,0.000875328,0.007606501,0.000882057,0.001047954,0.040554743,0.000807962,0.001039671,0.000767584,0.000839763,0.008111575,0.001174385,0.001008574,0.014812995,0.001950388,0.001872281,0.000828484,0.000724918,0.000822337,0.002565412,0.000847162,0.000785407,0.000750178,0.000829636,0.000996025,0.001113495,0.003155076,0.000977348,0.001505306,0.00128741,0.020124635,0.000766729,0.003761131,0.000960513,0.001305994,0.000819058,0.001062067,0.001012624,0.014944205,0.167264427,0.022061711,0.02118394,0.001227482,0.00098096,0.021357132,0.03000959,0.001759666,0.000803829,0.005097642,0.000730536,0.000785585,0.001008793,0.003140568,0.000922376,0.000692588,0.000907552,0.002370874,0.031557722,0.000953783,0.001185939,0.000887934,0.082423592,0.000991468,0.000749608,0.002198914,0.001638793,0.000885374,0.001401059,0.000909721,0.000832414,0.016612283
Mondelez International,MDLZ,Consumer Staples,2018,0.020837284,0.017605976,0.000844445,0.027610566,0.000924722,0.000915423,0.020578529,0.008145416,0.000795773,0.001028223,0.00096315,0.000790347,0.09755093,0.001071262,0.000767593,0.000837135,0.001148798,0.007719293,0.005322564,0.000819274,0.000936514,0.000963412,0.001119405,0.009380192,0.000808329,0.06677019,0.000956463,0.001172956,0.00089873,0.001541801,0.000897341,0.00858399,0.00096728,0.000798394,0.001551203,0.000967593,0.001129583,0.000910984,0.000972165,0.000774392,0.019709714,0.03014269,0.00069702,0.000796651,0.000958512,0.000883249,0.000756856,0.000824184,0.025597185,0.000828096,0.000846585,0.000829314,0.000833186,0.015733974,0.001000826,0.000820412,0.001004016,0.047277839,0.000953574,0.001543214,0.054362851,0.000861263,0.000878978,0.004341823,0.000853291,0.000893,0.001046778,0.000985604,0.002155863,0.11484815,0.001234873,0.031042521,0.000971685,0.014906925,0.000842121,0.001435214,0.000793142,0.00329202,0.000798536,0.000873446,0.001713962,0.0104532,0.000948718,0.025589933,0.001207297,0.000835562,0.00971034,0.227542385,0.000816423,0.000780116,0.001673942,0.000842875,0.000787337,0.003211738,0.00090217,0.000856391,0.001311656,0.00093302,0.000973397,0.001076736
